id,geo,Genealogical researcher,GLAM professional,Government employee,Legal researcher,Member of the general public,Post-secondary researcher,Student,Teacher,Other Identification,Computer Science,Digital Humanities,Education,Environment/Climate,Gender Studies,Genealogy,Geography,Health,History,Indigenous Land Claims,Indigenous Studies,Information Science,Law,Linguistics,Literature,Political Science,Other Interest
118482371568,"Vancouver, Canada",0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482366020,"Ottawa, Canada",0,0,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118482365325,"Dartmouth, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118482361466,"Charlottetown, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,
118482357992,"Listowel, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482346565,"Fredericton, Canada",0,0,0,0,0,1,0,0,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,sexuality
118482339045,"Scarborough, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482329340,"Burlington, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
118482322670,"Bobcaygeon, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
118482317515,N/A,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,all of the above
118482315969,"Saskatoon, Canada",1,0,0,0,1,0,0,0,writing family ranch history,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482312705,"Thunder Bay, Canada",0,0,0,0,1,0,0,1,"retired, looking to learn new things ",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,
118482310120,"Sarnia, Canada",1,0,0,0,1,1,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118482297974,"London, Canada",0,0,0,0,0,0,1,0,,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,
118482297205,"Caledon, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482294686,"Montreal, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118482288078,"Mutxamel, Spain",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118482286691,"Toronto, Canada",0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,
118482284226,"Saint John, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118482276822,N/A,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482275714,"Cochrane, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118482259019,"Augusta, United States",1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118482253933,"Saint John, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118482249776,"St. John's, Canada",0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118482248534,"Perth, United Kingdom",0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118482242507,"Ottawa, Canada",0,0,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118482234303,"Niagara Falls, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118482232101,N/A,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,
118482229111,"St. John's, Canada",0,0,0,0,1,0,0,0,an ageless student who has achieved little apart from avbiding interests,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,see above
118482191103,"Saskatoon, Canada",1,0,0,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118482190465,"Kingston, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482177459,"London, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118482174282,"Toronto, Canada",0,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,
118482162351,"Peterborough, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,archaeology
118482144153,"Toronto, Canada",0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118482140992,"Brockville, Canada",1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118482138832,"Amsterdam, United States",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118482109181,"Calgary, Canada",0,1,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482090078,"Ajax, Canada",0,0,0,0,1,0,0,0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
118482057767,N/A,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482055463,"Brant, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482053848,"Cambridge, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482039904,"Pickering, Canada",1,0,0,0,0,0,0,0,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,
118482022303,N/A,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,
118482018960,"Toronto, Canada",0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geology
118482018043,"Nepean, Canada",0,0,0,0,0,0,0,1,,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,
118482010943,N/A,0,0,0,0,0,0,0,0,artist,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,
118482009351,"Toronto, Canada",0,0,0,0,0,0,0,0,artist,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,
118482008392,"Toronto, Canada",0,0,0,0,0,0,0,0,artist,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,
118482003784,"Calgary, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
118481880475,N/A,0,0,0,0,0,0,1,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
118481848813,"Calgary, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
118481813159,"Vancouver, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118481809930,N/A,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118481773619,"Surrey, Canada",0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118481720829,"Cortland, United States",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118481701477,N/A,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
118481701335,"London, Canada",1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118481685226,N/A,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118481661831,"Calgary, Canada",0,0,0,0,1,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,engineering
118481641416,"Ottawa, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,
118481634697,"Toronto, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118481622144,"Stratford, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118481601422,N/A,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
118481597393,"Calgary, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,
118481595289,N/A,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118481572749,"Surrey, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118481544305,"Amherst, Canada",0,0,0,0,0,1,0,0,,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,
118481544250,"Toronto, Canada",1,0,0,0,0,1,0,1,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,archaeology
118481538177,"Bradenton, United States",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118481527235,"Orléans, Canada",0,0,0,0,0,0,0,0,historical researcher,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,
118481523903,"Montreal, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118481519686,"Dartmouth, Canada",0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118481517907,N/A,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118481487071,N/A,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118481468695,"Ottawa, Canada",0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118481454537,"Sydney, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,
118481444581,"Nepean, Canada",0,0,0,0,0,1,1,0,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
118481443213,"London, Canada",0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,
118481437681,"Columbus, United States",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118481431383,"Halifax, Canada",0,0,0,0,0,0,0,0,art research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118481426142,"Bedford, Canada",0,1,0,1,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118481405952,"Washington, United States",0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118481404112,"Abbotsford, Canada",0,0,0,0,0,0,0,0,graduate student,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,indigenous humanities
118481358971,"Bethlehem, United States",0,0,0,0,0,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
118481354856,N/A,0,0,0,0,0,0,1,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
118481354503,"Halifax, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,architecture
118481328583,"Peterborough, Canada",0,0,0,0,0,0,1,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
118481311091,"Toronto, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118481296866,"Kamloops, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118481292663,"Toronto, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118481286773,"Winnipeg, Canada",0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118481281693,"Lincoln Park, United States",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118481266974,N/A,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,
118481236813,"Puerto Vallarta, Mexico",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118481199464,"Halifax, Canada",1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,remembrance & veterans
118481176000,N/A,0,0,0,0,0,0,0,0,heritage professional,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,
118481168463,"Pierceland, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118481158460,"Mississauga, Canada",0,0,0,0,0,0,0,0,municipal employee engaged in property and historical research.,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,
118481128768,N/A,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118481095424,"Brighton, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118481089158,"Moncton, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118481087302,"Clinton, United States",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118481071385,"Sackville, Canada",0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118481058670,"Walkerton, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118481032006,N/A,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
118481018337,"Guelph, Canada",0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118480952312,"Laval, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118480931678,N/A,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118480815749,N/A,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
118480768550,"Big Beach, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118480763231,"Sarnia, Canada",1,0,0,0,1,1,0,0,history independent research ,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,just wanna say i love this site and plug it whenever i can. it changed my life. thank you
118480686858,"Ottawa, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118480667347,"Williams Lake, Canada",0,0,0,0,0,0,0,0,forest history buff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,douglas fir
118480666501,"Saint-Lambert, Canada",0,0,0,0,0,0,0,0,historian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,canadian history
118480649198,"London, Canada",0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118480648995,N/A,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118480641714,N/A,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
118480617081,"St. John's, Canada",0,0,0,0,0,0,1,0,,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,
118480614526,"Coquitlam, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118480606219,"Sevierville, United States",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118480604054,"Kingston, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118480593845,"Vernon River, Canada",0,0,0,1,0,0,0,0,land surveyor,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,
118480589925,N/A,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,architecture
118480565995,"Vancouver, Canada",0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118480564980,"Toronto, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118480551795,"Cambridge, United States",1,0,0,0,0,0,0,0,,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118480548772,"Ottawa, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,
118480542613,"Bracebridge, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118480509951,"Peterborough, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118480505984,"Toronto, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,interior design
118480501307,"Saskatoon, Canada",0,0,0,0,0,1,1,0,,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,
118480498914,N/A,1,0,0,0,1,1,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118480479133,"Toronto, Canada",0,0,0,0,0,0,0,0,journalist,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,ottawa vally culture
118480477796,"Brampton, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118480477549,"Calgary, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
118480475971,N/A,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118480473137,N/A,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118480469930,"Victoria, Canada",0,1,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118480469781,N/A,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118480467390,"Toronto, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118480439656,"Sherbrooke, Canada",0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118480431011,"Waterloo, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118480429907,"Ottawa, Canada",0,1,0,0,0,0,0,0,archivist of the canadian society,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,natural sciences
118480423013,"Grimsby, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118480416554,"Saskatoon, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118480413856,"Ottawa, Canada",0,1,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,government information
118480408052,"Lower Sackville, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anthropology
118480405777,"Montreal, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118480394452,"Chatham, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118480383491,"Moncton, Canada",0,0,0,0,1,0,0,0,journalist ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118480347952,N/A,0,0,0,0,0,0,0,0,research manager,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,
118480343839,"Montreal, Canada",0,0,0,0,0,0,0,0,historical society researcher,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118480334858,N/A,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118480285747,"Windsor, Canada",0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,
118480252891,"Calgary, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
118480252070,"Toronto, Canada",1,1,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
118480241912,"Montreal, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,
118480237540,"Waterloo, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118480230806,"Burlington, Canada",0,0,0,0,0,0,1,0,,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,
118480216808,"London, Canada",0,0,0,0,0,1,0,0,,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,black history
118480189226,"Toronto, Canada",0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118480185861,"Calgary, Canada",0,1,0,0,0,1,0,0,,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,
118480169995,"Toronto, Canada",0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118480144512,N/A,0,0,0,1,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,
118480130893,"Providence, United States",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118480121335,"Millbrook, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118480107983,N/A,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
118480043689,N/A,0,0,0,0,0,0,0,0,i just enjoy the look into life,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"again, just enjoy the look into life "
118479894903,N/A,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
118479893810,"Carleton Place, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118479884045,"Halifax, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118479838528,"Novalja, Croatia",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,who
118479746651,"St. Catharines, Canada",0,0,0,0,1,0,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
118479733415,"Victoria, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118479709467,"Toronto, Canada",0,0,0,0,0,0,1,0,,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,
118479702999,"Fredericton, Canada",1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118479686668,N/A,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118479678002,"Toronto, Canada",0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,
118479676626,N/A,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118479658508,N/A,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,
118479652096,N/A,0,0,0,0,0,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
118479650245,"Surrey, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,
118479645047,N/A,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118479614318,"Toronto, Canada",0,0,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118479599460,"London, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118479576343,"Ottawa, Canada",0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118479573907,"Oakland, United States",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"baseball leagues, hockey league and other sport leagues"
118479547952,"Guelph, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118479547771,N/A,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118479526785,"Ottawa, Canada",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118479524740,"Scarborough, Canada",0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118479512878,"Halifax, Canada",0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118479485908,"London, Canada",0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,
118479485169,"Mirabel, Canada",0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
118479484288,N/A,0,0,0,0,0,0,1,0,,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,
118479484035,N/A,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118479465617,"Montreal, Canada",0,1,0,0,0,0,0,0,librarian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118479459695,N/A,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118479449775,"Halifax, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,
118479432266,"Tucson, United States",1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118479431103,"Windsor, Canada",1,0,0,0,1,0,0,0,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,
118479422287,"Hammonds Plains, Canada",0,0,0,0,1,0,0,0,amateur historian on angling,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,outdoor recreation
118479405328,"Brampton, Canada",0,0,0,0,0,0,0,0,historian and editor,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118479404466,"New York, United States",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118479397954,"Halifax, Canada",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118479396781,N/A,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
118479396702,"Toronto, Canada",0,0,0,0,0,0,1,0,,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,
118479395012,N/A,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118479353361,"Kamloops, Canada",0,0,0,0,0,0,1,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
118479335006,N/A,0,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,american revolution
