0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
id,city,region,country_name,latitude,longitude,Genealogical researcher,GLAM professional,Government employee,Legal researcher,Member of the general public,Post-secondary researcher,Student,Teacher,Other Identification,Computer Science,Digital Humanities,Education,Environment/Climate,Gender Studies,Genealogy,Geography,Health,History,Indigenous Land Claims,Indigenous Studies,Information Science,Law,Linguistics,Literature,Political Science,Other Interest
118483073966,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,
118483066098,Kingston,Ontario,Canada,44.2983,-76.4323,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118483062828,,,,,,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,
118483050925,Toronto,Ontario,Canada,43.725102,-79.402439,1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118483018527,,,,,,0,1,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
118482986956,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118482983158,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482971651,Montreal,Quebec,Canada,45.4579,-73.5493,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,
118482924591,Paddle Prairie,Alberta,Canada,57.9499,-117.48,0,0,0,0,0,0,0,0, missing aircraft?   1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,missing aircraft?   1996
118482875902,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118482817224,,,,,,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,
118482746962,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118482730976,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,communications 
118482700856,Woodstock,Ontario,Canada,43.1407,-80.7344,1,0,0,0,1,0,0,0,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,
118482699247,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
118482676526,Québec,Quebec,Canada,46.8743,-71.2803,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482672116,Toronto,Ontario,Canada,43.6909,-79.3098,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482663862,,,,,,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482659166,Saskatoon,Saskatchewan,Canada,52.1562,-106.6914,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118482653927,Toronto,Ontario,Canada,43.725102,-79.402439,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
118482653723,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
118482646949,Ellicott City,Maryland,United States,39.2514,-76.7979,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482632592,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
118482630451,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118482629591,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482619545,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482603142,,,,,,0,0,0,0,0,0,0,0,independent historial researcher,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
118482575685,Mississauga,Ontario,Canada,43.5639,-79.7172,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home children from barnardo homes in england
118482568315,,,,,,0,0,0,0,1,0,0,0,,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,
118482562274,Seixal,Setúbal,Portugal,38.6482,-9.0902,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
118482534870,Regina,Saskatchewan,Canada,50.429,-104.5341,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118482534091,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118482525403,Oakland,California,United States,37.7794,-122.2178,0,0,0,0,0,0,0,0,looking for sports leagues,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sports, leagues"
118482508351,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
118482486284,Picton,Ontario,Canada,44.0034,-77.1428,0,0,0,0,0,0,0,0,writer,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482485565,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482482627,Montreal,Quebec,Canada,45.463365,-73.70517,0,0,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482482302,Penticton,British Columbia,Canada,49.4817,-119.5818,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118482461664,Scarborough,Ontario,Canada,43.7813,-79.3019,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,
118482460689,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,
118482458192,Toronto,Ontario,Canada,43.6785,-79.2935,0,0,0,0,0,0,0,0,editor,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482440311,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482438948,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482436902,Toronto,Ontario,Canada,43.709,-79.4057,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118482432938,Thunder Bay,Ontario,Canada,48.3987,-89.3168,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
118482431823,,,,,,1,0,0,0,0,0,0,0,amateur genealogist,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118482431600,,,,,,0,0,0,0,0,0,0,0,curious,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,
118482431169,North Vancouver,British Columbia,Canada,49.3164,-123.0572,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482428310,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,
118482420270,Cambridge,Ontario,Canada,43.4389,-80.2649,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118482415189,Beaconsfield,Quebec,Canada,45.4348,-73.8629,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118482412892,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118482399681,,,,,,0,1,0,0,0,0,0,0,,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,
118482398528,Toronto,Ontario,Canada,43.709,-79.4057,0,0,0,0,1,0,0,0,,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,
118482382960,,,,,,1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,
118482376327,London,Ontario,Canada,43.0461,-81.2436,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482376230,,,,,,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482374867,Edmonton,Alberta,Canada,53.5484,-113.4378,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482371568,,,,,,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482366020,,,,,,0,0,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118482365325,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118482361466,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,
118482357992,Listowel,Ontario,Canada,43.7341,-80.9464,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482346565,Fredericton,New Brunswick,Canada,45.8122,-66.6784,0,0,0,0,0,1,0,0,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,sexuality
118482339045,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482329340,Burlington,Ontario,Canada,43.3802,-79.7626,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
118482322670,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
118482317515,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,all of the above
118482315969,Saskatoon,Saskatchewan,Canada,52.1119,-106.7297,1,0,0,0,1,0,0,0,writing family ranch history,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482312705,,,,,,0,0,0,0,1,0,0,1,"retired, looking to learn new things ",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,
118482310120,,,,,,1,0,0,0,1,1,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118482297974,London,Ontario,Canada,42.9591,-81.2322,0,0,0,0,0,0,1,0,,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,
118482297205,Caledon,Ontario,Canada,43.8611,-80.0006,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482294686,Montreal,Quebec,Canada,45.496317,-73.58497,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118482288078,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118482286691,Toronto,Ontario,Canada,43.709,-79.4057,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,
118482284226,Saint John,New Brunswick,Canada,45.2701,-66.0636,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118482276822,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482275714,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118482259019,Augusta,Maine,United States,44.3233,-69.7687,1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118482253933,Saint John,New Brunswick,Canada,45.2701,-66.0636,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118482249776,,,,,,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118482248534,Perth,Scotland,United Kingdom,56.421,-3.4766,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118482242507,Ottawa,Ontario,Canada,45.3973,-75.6883,0,0,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118482234303,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118482232101,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,
118482229111,,,,,,0,0,0,0,1,0,0,0,an ageless student who has achieved little apart from avbiding interests,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,see above
118482191103,Saskatoon,Saskatchewan,Canada,52.1648,-106.6089,1,0,0,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118482190465,Kingston,Ontario,Canada,44.2454,-76.5813,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482177459,London,Ontario,Canada,43.0147,-81.3049,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118482174282,Toronto,Ontario,Canada,43.6639,-79.3916,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,
118482162351,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,archaeology
118482144153,Toronto,Ontario,Canada,43.7012,-79.3877,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118482140992,,,,,,1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118482138832,Amsterdam,New York,United States,42.938,-74.1853,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118482109181,Calgary,Alberta,Canada,50.9266,-113.9726,0,1,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482090078,,,,,,0,0,0,0,1,0,0,0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
118482057767,,,,,,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482055463,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482053848,Cambridge,Ontario,Canada,43.4389,-80.2649,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118482039904,,,,,,1,0,0,0,0,0,0,0,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,
118482022303,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,
118482018960,Toronto,Ontario,Canada,43.725102,-79.402439,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geology
118482018043,Nepean,Ontario,Canada,45.2722,-75.7522,0,0,0,0,0,0,0,1,,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,
118482010943,,,,,,0,0,0,0,0,0,0,0,artist,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,
118482009351,Toronto,Ontario,Canada,43.725102,-79.402439,0,0,0,0,0,0,0,0,artist,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,
118482008392,,,,,,0,0,0,0,0,0,0,0,artist,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,
118482003784,Calgary,Alberta,Canada,50.9266,-113.9726,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
118481880475,Lilongwe,Central Region,Malawi,-13.9714,33.792,0,0,0,0,0,0,1,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
118481848813,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
118481813159,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118481809930,Fujimicho,Tokyo,Japan,35.6627,139.5295,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118481773619,,,,,,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118481720829,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118481701477,,,,,,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
118481701335,,,,,,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118481685226,,,,,,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118481661831,Calgary,Alberta,Canada,51.0807,-113.9572,0,0,0,0,1,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,engineering
118481641416,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,
118481634697,Toronto,Ontario,Canada,43.6638,-79.3999,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118481622144,Stratford,Ontario,Canada,43.3679,-80.9523,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118481601422,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
118481597393,Calgary,Alberta,Canada,51.1564,-114.0566,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,
118481595289,Ottawa,Ontario,Canada,45.4015,-75.7304,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118481572749,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118481544305,,,,,,0,0,0,0,0,1,0,0,,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,
118481544250,Toronto,Ontario,Canada,43.709,-79.4057,1,0,0,0,0,1,0,1,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,archaeology
118481538177,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118481527235,,,,,,0,0,0,0,0,0,0,0,historical researcher,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,
118481523903,Montreal,Quebec,Canada,45.5312,-73.5863,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118481519686,,,,,,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118481517907,Oromocto,New Brunswick,Canada,45.834,-66.4808,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118481487071,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118481468695,,,,,,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118481454537,Sydney,Nova Scotia,Canada,46.131,-60.1775,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,
118481444581,,,,,,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
118481443213,London,Ontario,Canada,42.9979,-81.2602,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,
118481437681,Columbus,Ohio,United States,40.0233,-83.0859,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118481431383,Halifax,Nova Scotia,Canada,44.6814,-63.6571,0,0,0,0,0,0,0,0,art research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118481426142,Bedford,Nova Scotia,Canada,44.7225,-63.6615,0,1,0,1,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118481405952,Washington,District of Columbia,United States,38.894,-77.0365,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118481404112,Abbotsford,British Columbia,Canada,49.041,-122.3423,0,0,0,0,0,0,0,0,graduate student,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,indigenous humanities
118481358971,Bethlehem,Pennsylvania,United States,40.5995,-75.3763,0,0,0,0,0,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
118481354856,,,,,,0,0,0,0,0,0,1,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
118481354503,Halifax,Nova Scotia,Canada,44.6283,-63.5928,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,architecture
118481328583,,,,,,0,0,0,0,0,0,1,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
118481311091,Toronto,Ontario,Canada,43.6836,-79.3732,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118481296866,Kamloops,British Columbia,Canada,50.7262,-120.1659,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118481292663,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118481286773,,,,,,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118481281693,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118481266974,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,
118481236813,Puerto Vallarta,Jalisco,Mexico,20.6707,-105.216,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118481199464,,,,,,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,remembrance & veterans
118481176000,Toronto,Ontario,Canada,43.648,-79.4141,0,0,0,0,0,0,0,0,heritage professional,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,
118481168463,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118481158460,Mississauga,Ontario,Canada,43.5898,-79.7599,0,0,0,0,0,0,0,0,municipal employee engaged in property and historical research.,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,
118481128768,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118481095424,Brighton,Ontario,Canada,44.0473,-77.7473,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118481089158,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118481087302,Clinton,Connecticut,United States,41.3723,-72.5749,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118481071385,,,,,,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118481058670,Walkerton,Ontario,Canada,44.1353,-81.1466,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118481032006,,,,,,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
118481018337,,,,,,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118480952312,Laval,Quebec,Canada,45.5553,-73.7771,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118480931678,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118480815749,,,,,,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
118480768550,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118480763231,Sarnia,Ontario,Canada,42.9915,-82.3596,1,0,0,0,1,1,0,0,history independent research ,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,just wanna say i love this site and plug it whenever i can. it changed my life. thank you
118480686858,Ottawa,Ontario,Canada,45.3829,-75.7652,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118480667347,Williams Lake,British Columbia,Canada,52.1444,-122.144,0,0,0,0,0,0,0,0,forest history buff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,douglas fir
118480666501,Saint-Lambert,Quebec,Canada,45.4859,-73.5033,0,0,0,0,0,0,0,0,historian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,canadian history
118480649198,London,Ontario,Canada,43.0147,-81.3049,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118480648995,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118480641714,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
118480617081,,,,,,0,0,0,0,0,0,1,0,,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,
118480614526,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118480606219,Sevierville,Tennessee,United States,35.8687,-83.482,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118480604054,Kingston,Ontario,Canada,44.2573,-76.473,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118480593845,Vernon River,Prince Edward Island,Canada,46.2108,-62.8371,0,0,0,1,0,0,0,0,land surveyor,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,
118480589925,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,architecture
118480565995,Vancouver,British Columbia,Canada,49.2462,-123.108,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118480564980,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118480551795,,,,,,1,0,0,0,0,0,0,0,,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118480548772,Ottawa,Ontario,Canada,45.3973,-75.6883,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,
118480542613,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118480509951,Peterborough,Ontario,Canada,44.3538,-78.3251,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118480505984,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,interior design
118480501307,,,,,,0,0,0,0,0,1,1,0,,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,
118480498914,Wallaceburg,Ontario,Canada,42.5921,-82.387,1,0,0,0,1,1,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118480479133,Toronto,Ontario,Canada,43.725102,-79.402439,0,0,0,0,0,0,0,0,journalist,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,ottawa vally culture
